room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
5741469,29778665,Entire home/apt,,4,0,,2,1.0,53.0,5.0,56.177225,10.203599,2016-10-29 00:39:12.059015
9060997,42987929,Entire home/apt,,11,0,,5,3.0,73.0,3.0,56.188088,10.104034,2016-10-29 00:11:54.830944
8141769,42987929,Entire home/apt,,11,1,,6,2.0,66.0,,56.188304,10.104223,2016-10-28 23:57:50.950974
5636671,29213054,Entire home/apt,,13,4,5.0,5,4.0,91.0,5.0,56.23937,10.194312,2016-10-29 01:26:35.823421
6818669,35704705,Entire home/apt,,13,0,,7,5.0,106.0,7.0,56.237731,10.200111,2016-10-29 00:18:53.942720
13314257,75254526,Entire home/apt,,12,0,,7,4.0,79.0,4.0,56.239013,10.139448,2016-10-29 01:21:52.548854
9971354,51238861,Entire home/apt,,13,0,,4,3.0,91.0,5.0,56.240735,10.196345,2016-10-29 01:07:03.575939
14224551,54120303,Entire home/apt,,19,1,,2,2.0,123.0,3.0,56.254244,10.154939,2016-10-29 00:27:34.227054
9047315,47206988,Entire home/apt,,3,1,,5,3.0,129.0,3.0,56.178612,10.175814,2016-10-29 00:58:54.837937
13838120,81640670,Entire home/apt,,4,2,,6,3.0,144.0,1.0,56.179142,10.17703,2016-10-28 23:58:09.700904
13425728,76538619,Entire home/apt,,11,0,,4,3.0,59.0,1.0,56.178667,10.112015,2016-10-28 23:53:06.430305
7257573,37997492,Entire home/apt,,11,10,4.5,4,2.0,121.0,1.0,56.189538,10.159281,2016-10-29 00:37:22.204013
1364246,7351851,Entire home/apt,,11,19,5.0,6,2.0,76.0,2.0,56.190648,10.156459,2016-10-28 23:33:31.129475
6779890,35490077,Entire home/apt,,12,0,,2,0.0,30.0,2.0,56.222074,10.161693,2016-10-29 00:55:57.792334
15428917,96051239,Entire home/apt,,11,0,,3,1.0,45.0,1.0,56.187253,10.128355,2016-10-29 00:50:21.650161
6296774,32480025,Entire home/apt,,4,5,5.0,2,1.0,75.0,2.0,56.179861,10.201749,2016-10-29 01:22:28.275943
10779013,55761888,Entire home/apt,,4,3,5.0,3,1.0,65.0,1.0,56.182386,10.195302,2016-10-29 00:48:13.431716
11635775,61669278,Entire home/apt,,5,9,5.0,4,2.0,75.0,2.0,56.195189,10.254545,2016-10-29 00:08:33.835546
12463135,67443905,Entire home/apt,,4,1,,2,1.0,45.0,2.0,56.19009,10.196667,2016-10-29 00:45:06.405840
3351645,15638052,Entire home/apt,,5,5,4.5,2,1.0,45.0,4.0,56.19742,10.19771,2016-10-29 01:13:48.677204
13482385,77209240,Entire home/apt,,5,8,4.5,4,2.0,64.0,2.0,56.194966,10.219938,2016-10-28 23:28:16.405603
6573161,34379649,Entire home/apt,,5,1,,4,3.0,75.0,4.0,56.19753,10.207397,2016-10-29 01:06:56.959608
3400634,17151425,Entire home/apt,,5,3,4.5,2,1.0,45.0,7.0,56.207711,10.237768,2016-10-28 23:27:33.061656
14242307,80897672,Entire home/apt,,5,1,,4,3.0,75.0,1.0,56.205886,10.208189,2016-10-28 23:33:24.963781
3054800,15551716,Entire home/apt,,4,6,4.5,6,3.0,113.0,1.0,56.190297,10.195582,2016-10-28 23:21:52.145749
3794645,17049385,Entire home/apt,,4,2,,4,2.0,60.0,2.0,56.178975,10.202844,2016-10-29 00:24:11.187655
3956898,20508599,Entire home/apt,,5,11,5.0,6,4.0,166.0,2.0,56.197103,10.237728,2016-10-28 23:35:55.783180
11523428,39343961,Entire home/apt,,4,2,,6,1.0,61.0,3.0,56.180985,10.20177,2016-10-29 00:00:03.331843
9093076,47410797,Entire home/apt,,4,4,5.0,3,1.0,52.0,3.0,56.196656,10.192135,2016-10-28 23:32:19.090485
693308,3546477,Entire home/apt,,5,0,,4,2.0,140.0,4.0,56.197215,10.25071,2016-10-28 23:36:27.996061
4850271,22810889,Entire home/apt,,5,3,5.0,7,6.0,121.0,1.0,56.209281,10.240542,2016-10-29 00:09:48.483381
5753005,22001581,Entire home/apt,,13,1,,8,4.0,113.0,4.0,56.235344,10.194079,2016-10-28 23:50:33.659750
7129308,37340944,Entire home/apt,,13,0,,5,4.0,151.0,1.0,56.236303,10.192355,2016-10-29 00:09:05.746510
13105215,34193569,Entire home/apt,,5,4,4.5,12,5.0,332.0,3.0,56.191008,10.23741,2016-10-28 23:36:36.575322
1206014,6587954,Entire home/apt,,5,2,,6,3.0,167.0,3.0,56.195366,10.249236,2016-10-28 23:55:31.223277
8579165,21133581,Entire home/apt,,4,0,,3,3.0,76.0,1.0,56.179694,10.198523,2016-10-28 23:35:31.213853
14409100,88619863,Entire home/apt,,4,0,,6,2.0,73.0,1.0,56.199159,10.185947,2016-10-29 00:05:35.245710
7174414,37340944,Entire home/apt,,13,0,,5,4.0,121.0,1.0,56.23589,10.193651,2016-10-29 01:34:58.744716
7217218,37784541,Entire home/apt,,5,0,,6,2.0,45.0,1.0,56.186636,10.217514,2016-10-29 00:22:48.721649
7080778,17748704,Entire home/apt,,5,1,,5,1.0,41.0,2.0,56.192651,10.198553,2016-10-29 01:37:17.039862
11214562,58422470,Entire home/apt,,13,0,,5,3.0,112.0,7.0,56.233937,10.195221,2016-10-29 01:28:23.207457
6790587,19527243,Entire home/apt,,4,0,,2,2.0,61.0,2.0,56.190162,10.186948,2016-10-29 01:26:53.190214
13654666,79309912,Entire home/apt,,5,0,,6,3.0,143.0,6.0,56.191848,10.240044,2016-10-29 00:05:57.608766
8013209,41647821,Entire home/apt,,13,10,5.0,3,1.0,45.0,1.0,56.231053,10.229463,2016-10-29 00:10:11.838698
8252889,28513073,Entire home/apt,,5,0,,4,2.0,53.0,2.0,56.196368,10.195045,2016-10-28 23:19:07.412948
15307537,45181276,Entire home/apt,,4,1,,4,3.0,72.0,3.0,56.179684,10.215076,2016-10-29 00:25:34.002473
12329017,10868730,Entire home/apt,,5,2,,6,4.0,119.0,7.0,56.191089,10.239294,2016-10-29 01:25:25.101921
13570443,77959819,Entire home/apt,,4,1,,2,1.0,30.0,3.0,56.191548,10.189963,2016-10-28 23:38:03.581457
13974091,79422067,Entire home/apt,,13,2,,6,3.0,98.0,2.0,56.23101,10.230129,2016-10-29 00:03:09.221190
1839663,9612088,Entire home/apt,,5,15,4.5,6,3.0,143.0,2.0,56.204175,10.242388,2016-10-29 00:47:41.279995
6833240,35798728,Entire home/apt,,5,2,,8,4.0,197.0,5.0,56.190843,10.232498,2016-10-29 01:34:00.952730
5327619,27605325,Entire home/apt,,5,0,,5,2.0,121.0,1.0,56.208367,10.238028,2016-10-28 23:41:11.556930
4919504,25338016,Entire home/apt,,5,15,4.5,2,1.0,57.0,3.0,56.202698,10.24777,2016-10-29 00:28:29.004071
1912361,5005214,Entire home/apt,,5,9,4.5,5,3.0,128.0,1.0,56.195489,10.212924,2016-10-29 01:18:27.222145
12034462,64413809,Entire home/apt,,5,3,5.0,6,4.0,227.0,4.0,56.192239,10.24559,2016-10-28 23:21:59.507093
15070704,95318409,Entire home/apt,,5,0,,6,3.0,75.0,5.0,56.208155,10.243268,2016-10-29 00:17:13.985115
4959695,10006191,Entire home/apt,,5,0,,4,2.0,136.0,1.0,56.201195,10.210929,2016-10-28 23:48:46.570139
10851029,56196537,Entire home/apt,,5,0,,3,1.0,52.0,1.0,56.197532,10.207752,2016-10-29 01:02:01.470696
3983474,15551563,Entire home/apt,,5,7,4.5,4,3.0,136.0,2.0,56.196971,10.221959,2016-10-29 00:12:00.902558
11157720,58023130,Entire home/apt,,5,0,,4,2.0,72.0,1.0,56.196386,10.209633,2016-10-29 01:04:29.002293
14086100,84703295,Entire home/apt,,13,12,5.0,5,3.0,91.0,1.0,56.234279,10.228625,2016-10-28 23:20:48.803139
4106491,21304642,Entire home/apt,,5,14,4.5,5,3.0,74.0,2.0,56.204009,10.247818,2016-10-28 23:20:06.850322
3307282,16701426,Entire home/apt,,5,4,4.5,4,2.0,129.0,2.0,56.207185,10.247142,2016-10-28 23:22:03.999470
6999241,34572372,Entire home/apt,,5,0,,2,0.0,40.0,2.0,56.197414,10.203261,2016-10-29 01:39:29.538563
12352732,66711490,Entire home/apt,,5,0,,2,1.0,57.0,1.0,56.209248,10.238951,2016-10-29 01:21:28.744076
10953623,38896099,Entire home/apt,,5,0,,2,1.0,53.0,1.0,56.208277,10.237623,2016-10-29 00:03:19.621987
5777395,29975293,Entire home/apt,,5,3,4.5,5,3.0,83.0,1.0,56.19613,10.219111,2016-10-28 23:44:08.219403
13277113,34713919,Entire home/apt,,5,2,,5,3.0,68.0,3.0,56.205021,10.205077,2016-10-29 01:22:13.618271
12865275,69545461,Entire home/apt,,5,1,,3,1.0,45.0,1.0,56.198187,10.235556,2016-10-28 23:31:18.596060
13474435,5650018,Entire home/apt,,5,1,,5,3.0,75.0,2.0,56.201504,10.209248,2016-10-28 23:23:06.643457
10757244,55627910,Entire home/apt,,5,4,5.0,4,2.0,72.0,3.0,56.204787,10.206486,2016-10-28 23:54:29.565446
13534329,65178349,Entire home/apt,,5,0,,6,3.0,112.0,4.0,56.197987,10.222908,2016-10-28 23:22:17.884240
12794614,69678786,Entire home/apt,,5,1,,2,1.0,45.0,1.0,56.202868,10.230473,2016-10-29 01:08:04.200923
9132844,47568184,Entire home/apt,,5,6,4.5,6,2.0,75.0,2.0,56.196563,10.221771,2016-10-29 00:11:19.423262
6720400,24177599,Entire home/apt,,4,2,,2,0.0,38.0,2.0,56.173128,10.183766,2016-10-29 00:13:30.348456
12350888,66699873,Entire home/apt,,6,6,5.0,2,1.0,32.0,2.0,56.15126,10.1476,2016-10-28 23:56:39.020161
803798,1990126,Entire home/apt,,24,21,5.0,4,3.0,118.0,4.0,56.153245,10.189539,2016-10-28 23:35:40.858271
14069035,80642472,Entire home/apt,,4,4,4.0,2,1.0,30.0,3.0,56.174137,10.211543,2016-10-28 23:27:24.806140
13528152,65636181,Entire home/apt,,3,0,,2,1.0,53.0,1.0,56.166957,10.187509,2016-10-29 01:13:06.728075
13817651,33053534,Entire home/apt,,24,1,,2,1.0,53.0,4.0,56.152601,10.209218,2016-10-28 23:50:55.339056
13593879,5958119,Entire home/apt,,24,8,4.5,2,1.0,46.0,1.0,56.163322,10.209717,2016-10-29 01:20:52.646933
11058413,39684525,Entire home/apt,,3,4,4.5,2,1.0,53.0,1.0,56.167964,10.185178,2016-10-29 00:37:05.808965
5473776,20524611,Entire home/apt,,5,5,4.5,6,3.0,129.0,3.0,56.184144,10.216664,2016-10-29 01:37:20.391870
15020787,54457740,Entire home/apt,,24,0,,2,1.0,68.0,2.0,56.163591,10.203029,2016-10-29 00:59:24.775921
6540706,34206431,Entire home/apt,,24,2,,2,1.0,48.0,3.0,56.143314,10.20628,2016-10-28 23:31:55.217300
15609309,100636483,Entire home/apt,,24,0,,2,1.0,61.0,1.0,56.147036,10.203816,2016-10-29 00:56:06.478492
14929589,17151639,Entire home/apt,,24,2,,2,1.0,61.0,2.0,56.1696,10.218317,2016-10-28 23:43:28.202832
12661291,68789315,Entire home/apt,,24,0,,4,1.0,143.0,1.0,56.174057,10.216878,2016-10-28 23:24:28.867182
13710162,80048995,Entire home/apt,,24,4,4.5,2,1.0,75.0,1.0,56.161671,10.199998,2016-10-29 00:26:55.059248
7786608,37824754,Entire home/apt,,24,3,5.0,5,2.0,75.0,1.0,56.162528,10.213486,2016-10-29 01:00:59.231339
13051977,72248880,Entire home/apt,,24,2,,2,1.0,68.0,2.0,56.150162,10.198378,2016-10-29 00:49:48.521291
13668980,79492831,Entire home/apt,,24,0,,2,1.0,45.0,1.0,56.17291,10.213813,2016-10-28 23:29:45.117953
9134350,47574018,Entire home/apt,,5,2,,5,3.0,91.0,2.0,56.19733,10.216463,2016-10-29 01:17:26.162416
10516698,54221735,Entire home/apt,,24,4,4.5,3,1.0,60.0,1.0,56.163917,10.203325,2016-10-29 00:25:54.636844
15067470,95286216,Entire home/apt,,24,5,4.5,3,2.0,56.0,2.0,56.147944,10.195948,2016-10-29 01:08:26.192362
13509855,7052525,Entire home/apt,,24,0,,4,2.0,61.0,6.0,56.167711,10.219614,2016-10-28 23:32:08.272498
14189557,55932147,Entire home/apt,,24,1,,4,2.0,113.0,2.0,56.152047,10.19992,2016-10-28 23:15:07.155193
13834638,81602815,Entire home/apt,,24,3,4.5,3,1.0,49.0,1.0,56.15964,10.193954,2016-10-29 01:01:48.789476
9708189,50124775,Entire home/apt,,24,20,4.5,4,1.0,62.0,,56.15004,10.201428,2016-10-29 00:16:30.031468
13134042,36445948,Entire home/apt,,10,5,5.0,4,2.0,80.0,1.0,56.151357,10.128927,2016-10-29 00:54:07.126154
13444596,76667073,Entire home/apt,,6,3,5.0,4,3.0,143.0,1.0,56.15294,10.168464,2016-10-29 00:44:14.566586
13613859,72060878,Entire home/apt,,24,1,,3,2.0,73.0,2.0,56.149929,10.209772,2016-10-29 00:22:19.172407
15382113,13700427,Entire home/apt,,24,1,,2,1.0,75.0,3.0,56.16128,10.208403,2016-10-28 23:27:56.454672
15404481,20700596,Entire home/apt,,2,2,,2,1.0,38.0,5.0,56.135891,10.174188,2016-10-29 01:39:36.444488
1875494,9769659,Entire home/apt,,6,4,5.0,4,3.0,113.0,2.0,56.155093,10.150062,2016-10-29 00:18:00.915776
13619202,78865302,Entire home/apt,,10,0,,2,1.0,35.0,2.0,56.15429,10.103932,2016-10-28 23:42:35.832059
7434842,20080366,Entire home/apt,,6,3,4.5,3,1.0,65.0,1.0,56.155768,10.169633,2016-10-29 00:23:59.653419
2489136,5036213,Entire home/apt,,6,7,4.5,8,3.0,136.0,2.0,56.156899,10.17111,2016-10-29 00:47:10.433229
11207807,11766671,Entire home/apt,,6,0,,4,1.0,83.0,5.0,56.158167,10.165732,2016-10-28 23:17:41.685090
10399138,16503740,Entire home/apt,,3,1,,5,3.0,98.0,2.0,56.162274,10.168004,2016-10-28 23:55:28.196765
6073649,6543723,Entire home/apt,,3,12,5.0,6,3.0,105.0,1.0,56.165362,10.171974,2016-10-29 01:04:07.264996
3572504,17990122,Entire home/apt,,6,2,,4,3.0,121.0,2.0,56.158114,10.150767,2016-10-29 01:19:55.052027
1036297,5419871,Entire home/apt,,3,19,5.0,10,4.0,143.0,3.0,56.166655,10.16992,2016-10-29 00:42:00.582550
12139023,65166683,Entire home/apt,,10,1,,2,2.0,42.0,1.0,56.158097,10.138711,2016-10-29 00:17:04.966556
4815314,24794792,Entire home/apt,,3,1,,1,1.0,26.0,1.0,56.15894,10.144859,2016-10-28 23:49:13.178432
14178158,21629567,Entire home/apt,,10,0,,2,1.0,27.0,2.0,56.159274,10.140313,2016-10-29 01:00:35.544522
5855682,27723800,Entire home/apt,,10,2,,8,3.0,121.0,5.0,56.160584,10.111688,2016-10-29 00:11:36.673183
7729488,40615659,Entire home/apt,,10,2,,6,4.0,106.0,,56.159685,10.125389,2016-10-28 23:40:06.115680
2869503,14576720,Entire home/apt,,10,3,5.0,6,4.0,159.0,3.0,56.15975,10.124201,2016-10-28 23:59:20.164227
14797136,91480799,Entire home/apt,,3,3,4.5,1,1.0,31.0,1.0,56.165717,10.160897,2016-10-28 23:34:18.924019
12999447,48511376,Entire home/apt,,3,0,,2,1.0,30.0,1.0,56.166317,10.161574,2016-10-29 01:20:07.899719
7688765,40380483,Entire home/apt,,3,9,4.0,4,2.0,58.0,1.0,56.166767,10.159311,2016-10-29 01:08:53.201046
8345432,30406585,Entire home/apt,,10,0,,7,4.0,378.0,1.0,56.161963,10.123037,2016-10-28 23:49:57.737286
6247123,29780925,Entire home/apt,,3,16,4.5,5,3.0,113.0,2.0,56.162837,10.170767,2016-10-29 01:02:19.169751
11275615,6620412,Entire home/apt,,6,0,,6,4.0,129.0,7.0,56.162224,10.168322,2016-10-29 00:01:39.945589
11877419,30689719,Entire home/apt,,3,2,,5,3.0,151.0,2.0,56.165412,10.16248,2016-10-29 00:55:00.363405
10933250,55465867,Entire home/apt,,10,0,,5,1.0,62.0,5.0,56.161132,10.09129,2016-10-29 00:16:56.260934
7536420,37678743,Entire home/apt,,3,0,,2,1.0,68.0,1.0,56.167522,10.158153,2016-10-28 23:42:20.968416
10799446,55891233,Entire home/apt,,10,9,5.0,6,3.0,121.0,2.0,56.157974,10.112388,2016-10-28 23:47:19.722252
13011076,64649230,Entire home/apt,,3,5,5.0,6,5.0,181.0,1.0,56.162072,10.160429,2016-10-29 01:24:58.831314
10845221,53795389,Entire home/apt,,10,4,3.5,5,3.0,75.0,2.0,56.161455,10.091985,2016-10-29 00:15:55.381272
2702175,13657566,Entire home/apt,,10,8,4.5,7,5.0,129.0,2.0,56.162956,10.121982,2016-10-28 23:19:55.802833
382541,1823118,Entire home/apt,,3,0,,7,3.0,98.0,5.0,56.160741,10.153818,2016-10-29 01:40:16.245616
6618008,34637057,Entire home/apt,,10,6,4.5,5,1.0,75.0,2.0,56.157873,10.129572,2016-10-29 00:33:34.706207
15728720,9063978,Entire home/apt,,6,0,,6,3.0,135.0,1.0,56.157808,10.165553,2016-10-28 23:48:33.257292
6780223,8339114,Entire home/apt,,6,0,,4,2.0,106.0,1.0,56.158159,10.1679,2016-10-28 23:30:49.431072
6762664,35078324,Entire home/apt,,6,7,5.0,5,2.0,83.0,1.0,56.158838,10.149467,2016-10-29 01:00:55.472369
13245871,60995741,Entire home/apt,,6,0,,6,4.0,135.0,4.0,56.159492,10.16834,2016-10-29 01:02:33.040938
7793467,19456307,Entire home/apt,,3,0,,6,3.0,98.0,1.0,56.163004,10.148857,2016-10-29 00:45:30.837636
8519188,7614210,Entire home/apt,,6,0,,4,1.0,58.0,1.0,56.157988,10.158709,2016-10-29 00:28:15.598348
7376016,38637140,Entire home/apt,,3,0,,5,3.0,75.0,1.0,56.168332,10.168386,2016-10-29 00:56:48.775593
7876855,41025466,Entire home/apt,,3,0,,6,4.0,151.0,5.0,56.163309,10.153876,2016-10-28 23:56:11.194345
12019144,64291368,Entire home/apt,,6,5,5.0,6,4.0,122.0,2.0,56.158995,10.153522,2016-10-29 01:00:16.588427
6934100,35131168,Entire home/apt,,3,3,4.5,4,3.0,116.0,2.0,56.162814,10.150637,2016-10-29 00:25:39.588200
8138871,1266051,Entire home/apt,,6,1,,2,1.0,53.0,2.0,56.157147,10.166714,2016-10-29 00:50:17.865735
13412049,76385070,Entire home/apt,,6,1,,6,3.0,121.0,5.0,56.15776,10.157992,2016-10-29 00:34:03.258522
12668027,68827929,Entire home/apt,,6,0,,2,1.0,61.0,2.0,56.156119,10.168634,2016-10-29 01:35:03.850110
15629327,97528357,Entire home/apt,,10,0,,4,1.0,12.0,7.0,56.160655,10.132319,2016-10-29 01:21:20.894594
13341316,75568906,Entire home/apt,,10,6,5.0,3,2.0,30.0,1.0,56.157893,10.128557,2016-10-29 00:53:04.773986
14503460,10164918,Entire home/apt,,24,2,,4,1.0,65.0,1.0,56.16538,10.21828,2016-10-29 01:21:18.424684
6538497,24572944,Entire home/apt,,24,0,,2,1.0,83.0,1.0,56.162109,10.204156,2016-10-29 00:50:27.302260
6734103,35268656,Entire home/apt,,24,1,,3,1.0,99.0,2.0,56.165973,10.216761,2016-10-29 00:39:14.731381
13606894,78736573,Entire home/apt,,24,1,,4,2.0,68.0,1.0,56.162282,10.213504,2016-10-29 00:10:49.411242
13669906,24313493,Entire home/apt,,24,0,,4,2.0,76.0,7.0,56.163823,10.196078,2016-10-29 00:59:11.791571
4229517,21950149,Entire home/apt,,3,0,,2,1.0,68.0,1.0,56.165701,10.18582,2016-10-29 01:01:55.165389
14701151,75433204,Entire home/apt,,3,2,,6,2.0,113.0,1.0,56.167785,10.189615,2016-10-29 00:35:32.848456
6587625,34458597,Entire home/apt,,24,1,,4,3.0,106.0,1.0,56.162027,10.18444,2016-10-29 01:24:19.193228
6979250,15094859,Entire home/apt,,24,0,,3,1.0,119.0,5.0,56.164263,10.214622,2016-10-29 00:37:44.066732
8095756,21318200,Entire home/apt,,24,4,4.5,2,1.0,61.0,2.0,56.164192,10.198806,2016-10-29 01:35:27.842020
12999669,236597,Entire home/apt,,24,0,,4,2.0,72.0,3.0,56.164187,10.200335,2016-10-29 01:40:08.013985
7196359,35010454,Entire home/apt,,24,0,,2,1.0,91.0,1.0,56.165735,10.224345,2016-10-28 23:44:52.874150
13742908,80465008,Entire home/apt,,24,1,,5,1.0,67.0,1.0,56.163693,10.192199,2016-10-29 00:09:35.594694
2337576,11936092,Entire home/apt,,24,3,4.5,3,2.0,121.0,2.0,56.161274,10.213344,2016-10-28 23:19:41.987753
7127437,9125860,Entire home/apt,,3,0,,4,2.0,89.0,1.0,56.16246,10.164035,2016-10-29 00:26:28.188632
15125937,14828597,Entire home/apt,,24,1,,4,0.0,53.0,2.0,56.161233,10.20661,2016-10-29 00:07:54.105327
13170596,45383346,Entire home/apt,,3,0,,6,4.0,129.0,4.0,56.16272,10.163925,2016-10-29 00:01:20.749146
5286866,27373750,Entire home/apt,,24,0,,5,2.0,68.0,5.0,56.168314,10.194045,2016-10-28 23:23:11.040680
10973454,56934207,Entire home/apt,,24,0,,3,1.0,76.0,2.0,56.161713,10.20107,2016-10-29 00:38:58.261516
10432367,16381754,Entire home/apt,,24,1,,4,2.0,159.0,2.0,56.165829,10.230491,2016-10-29 00:52:13.759168
15433036,35313045,Entire home/apt,,24,0,,2,1.0,83.0,,56.165529,10.214065,2016-10-28 23:12:07.851455
8384042,8042226,Entire home/apt,,24,6,4.5,2,1.0,61.0,1.0,56.164129,10.190496,2016-10-29 01:02:48.712133
11330082,59287981,Entire home/apt,,24,0,,3,1.0,106.0,1.0,56.168303,10.216027,2016-10-28 23:42:16.937203
8136722,42967441,Entire home/apt,,24,0,,4,3.0,45.0,7.0,56.166925,10.193854,2016-10-28 23:59:50.692096
6311714,32834339,Entire home/apt,,24,7,4.0,2,1.0,83.0,1.0,56.161337,10.204442,2016-10-29 00:02:43.753045
14071879,52998478,Entire home/apt,,24,1,,4,1.0,67.0,2.0,56.164873,10.199184,2016-10-29 01:19:42.557300
5829267,19992765,Entire home/apt,,24,0,,2,1.0,64.0,7.0,56.161862,10.202443,2016-10-28 23:49:24.393685
7067030,37045610,Entire home/apt,,24,0,,2,1.0,67.0,1.0,56.162661,10.204581,2016-10-29 01:34:44.894084
1507050,8050062,Entire home/apt,,3,0,,6,3.0,151.0,1.0,56.168093,10.187242,2016-10-28 23:50:57.563261
13812506,27820719,Entire home/apt,,24,0,,2,1.0,40.0,7.0,56.163421,10.20346,2016-10-28 23:41:29.251434
15402654,98576228,Entire home/apt,,24,0,,3,1.0,53.0,3.0,56.163052,10.21464,2016-10-28 23:56:00.461220
8515006,44836735,Entire home/apt,,24,0,,2,1.0,23.0,1.0,56.161574,10.203049,2016-10-28 23:37:51.088765
8044308,24928766,Entire home/apt,,24,23,5.0,3,1.0,60.0,1.0,56.166,10.19983,2016-10-28 23:32:14.711582
12564906,54829605,Entire home/apt,,24,5,4.5,5,2.0,60.0,5.0,56.161127,10.198118,2016-10-28 23:50:49.459036
9870836,5172052,Entire home/apt,,24,17,4.0,6,3.0,89.0,1.0,56.165115,10.190782,2016-10-29 00:16:03.724192
13074597,34080129,Entire home/apt,,24,5,4.5,4,2.0,75.0,2.0,56.163028,10.21489,2016-10-29 00:06:58.974832
13916975,61483324,Entire home/apt,,24,0,,7,2.0,151.0,,56.16146,10.186695,2016-10-29 00:26:20.238047
12950298,71145163,Entire home/apt,,24,1,,3,1.0,49.0,2.0,56.163154,10.21181,2016-10-29 01:10:21.467247
10646117,54971925,Entire home/apt,,3,1,,4,1.0,41.0,1.0,56.166445,10.18313,2016-10-29 00:12:10.584861
5596828,25084870,Entire home/apt,,24,2,,4,1.0,98.0,1.0,56.166519,10.22806,2016-10-28 23:57:23.815441
6586506,34452824,Entire home/apt,,24,0,,2,2.0,97.0,5.0,56.166008,10.201822,2016-10-28 23:27:43.330011
13611386,39795505,Entire home/apt,,24,0,,2,1.0,68.0,2.0,56.162801,10.200929,2016-10-28 23:55:06.582530
5967301,1823118,Entire home/apt,,3,1,,2,1.0,54.0,3.0,56.162227,10.152238,2016-10-29 00:42:25.592469
7752640,7755367,Entire home/apt,,24,1,,2,1.0,61.0,1.0,56.16178,10.213864,2016-10-29 00:04:01.905225
13718808,73537190,Entire home/apt,,24,0,,2,1.0,81.0,7.0,56.165181,10.199865,2016-10-29 01:35:00.922428
13471743,29857078,Entire home/apt,,24,0,,2,1.0,49.0,2.0,56.165697,10.201006,2016-10-29 01:13:12.128860
13145870,73309551,Entire home/apt,,24,1,,4,2.0,124.0,3.0,56.164881,10.230155,2016-10-29 00:52:02.078757
5924285,30762254,Entire home/apt,,24,3,4.5,4,2.0,83.0,1.0,56.16913,10.211406,2016-10-29 01:20:48.519473
13764737,1722005,Entire home/apt,,24,2,,2,2.0,61.0,4.0,56.170615,10.210001,2016-10-29 01:33:18.385580
6564012,32696907,Entire home/apt,,24,2,,2,0.0,75.0,5.0,56.171342,10.211012,2016-10-29 01:30:21.236629
11164610,45004143,Entire home/apt,,24,1,,4,2.0,75.0,2.0,56.171755,10.2111,2016-10-29 01:22:41.550530
12702881,69049507,Entire home/apt,,24,18,4.5,2,1.0,60.0,1.0,56.173369,10.214648,2016-10-29 00:18:56.741813
4763463,16603581,Entire home/apt,,24,14,4.5,3,1.0,53.0,2.0,56.173085,10.213873,2016-10-28 23:36:52.935468
11747023,62495473,Entire home/apt,,24,1,,4,2.0,57.0,1.0,56.160113,10.199411,2016-10-28 23:59:34.864184
15531075,7735938,Entire home/apt,,11,0,,4,2.0,42.0,1.0,56.191524,10.148507,2016-10-29 01:28:38.515264
12942107,71098403,Entire home/apt,,3,7,4.5,5,2.0,48.0,1.0,56.172737,10.162404,2016-10-28 23:12:22.323335
15038899,94906900,Entire home/apt,,24,3,4.5,3,1.0,23.0,1.0,56.173494,10.212611,2016-10-29 00:50:38.565158
14832412,5937783,Entire home/apt,,24,8,4.0,3,1.0,38.0,1.0,56.15358,10.208403,2016-10-29 00:13:01.413493
6820249,35715490,Entire home/apt,,2,9,5.0,2,1.0,62.0,2.0,56.145713,10.186532,2016-10-29 00:02:36.652775
13684404,2769028,Entire home/apt,,24,0,,3,2.0,54.0,1.0,56.163239,10.204062,2016-10-28 23:21:29.631066
13927139,35137922,Entire home/apt,,24,6,5.0,4,2.0,61.0,2.0,56.161061,10.203766,2016-10-28 23:46:37.848893
7757862,40791587,Entire home/apt,,24,16,5.0,5,2.0,68.0,1.0,56.155722,10.195801,2016-10-28 23:18:07.878142
8664346,9503503,Entire home/apt,,24,12,4.5,4,1.0,91.0,3.0,56.158436,10.183687,2016-10-29 00:28:46.494772
13518622,2832083,Entire home/apt,,24,11,4.5,2,3.0,57.0,,56.161619,10.204296,2016-10-29 00:35:22.635331
12962087,69524432,Entire home/apt,,3,3,4.5,6,3.0,132.0,5.0,56.164445,10.179845,2016-10-29 01:04:43.065430
13599078,78627135,Entire home/apt,,24,2,,3,1.0,61.0,2.0,56.156144,10.198638,2016-10-29 01:15:03.577470
10679914,34853193,Entire home/apt,,24,0,,2,1.0,61.0,1.0,56.154923,10.202414,2016-10-28 23:39:30.278813
11181521,58197398,Entire home/apt,,24,1,,2,0.0,68.0,1.0,56.161771,10.21296,2016-10-29 00:42:33.262058
6557243,16845940,Entire home/apt,,24,6,4.5,3,1.0,73.0,2.0,56.150486,10.197552,2016-10-28 23:35:51.736460
3564635,16875524,Entire home/apt,,24,3,4.5,2,1.0,74.0,2.0,56.152732,10.208325,2016-10-28 23:38:19.694891
15390400,5965406,Entire home/apt,,24,2,,2,1.0,45.0,2.0,56.156477,10.195558,2016-10-29 00:44:41.039250
14912908,93678301,Entire home/apt,,24,1,,2,1.0,53.0,2.0,56.146976,10.186691,2016-10-28 23:53:58.100436
